Entity,Code,Date,containment_index
Switzerland,CHE,2020-05-11,55.13
Switzerland,CHE,2020-05-12,55.13
Switzerland,CHE,2020-05-13,55.13
Switzerland,CHE,2020-05-14,55.13
Switzerland,CHE,2020-05-15,55.13
Switzerland,CHE,2020-05-16,55.13
Switzerland,CHE,2020-05-17,55.13
Switzerland,CHE,2020-05-18,55.13
Switzerland,CHE,2020-05-19,55.13
Switzerland,CHE,2020-05-20,55.13
Switzerland,CHE,2020-05-21,55.13
Switzerland,CHE,2020-05-22,55.13
Switzerland,CHE,2020-05-23,55.13
Switzerland,CHE,2020-05-24,55.13
Switzerland,CHE,2020-05-25,55.13
Switzerland,CHE,2020-05-26,55.13
Switzerland,CHE,2020-05-27,55.13
Switzerland,CHE,2020-05-28,55.13
Switzerland,CHE,2020-05-29,55.13
Switzerland,CHE,2020-05-30,53.21
Switzerland,CHE,2020-05-31,53.21
Switzerland,CHE,2020-06-01,53.21
Switzerland,CHE,2020-06-02,53.21
Switzerland,CHE,2020-06-03,53.21
Switzerland,CHE,2020-06-04,53.21
Switzerland,CHE,2020-06-05,53.21
Switzerland,CHE,2020-06-06,46.79
Switzerland,CHE,2020-06-07,46.79
Switzerland,CHE,2020-06-08,46.79
Switzerland,CHE,2020-06-09,46.79
Switzerland,CHE,2020-06-10,46.79
Switzerland,CHE,2020-06-11,49.36
Switzerland,CHE,2020-06-12,49.36
Switzerland,CHE,2020-06-13,49.36
Switzerland,CHE,2020-06-14,49.36
Switzerland,CHE,2020-06-15,49.36
Switzerland,CHE,2020-06-16,49.36
Switzerland,CHE,2020-06-17,49.36
Switzerland,CHE,2020-06-18,49.36
Switzerland,CHE,2020-06-19,49.36
Switzerland,CHE,2020-06-20,49.36
Switzerland,CHE,2020-06-21,49.36
Switzerland,CHE,2020-06-22,41.67
Switzerland,CHE,2020-06-23,41.67
Switzerland,CHE,2020-06-24,41.67
Switzerland,CHE,2020-06-25,41.67
Switzerland,CHE,2020-06-26,41.67
Switzerland,CHE,2020-06-27,41.67
Switzerland,CHE,2020-06-28,41.67
Switzerland,CHE,2020-06-29,41.67
Switzerland,CHE,2020-06-30,41.67
Switzerland,CHE,2020-07-01,41.67
Switzerland,CHE,2020-07-02,41.67
Switzerland,CHE,2020-07-03,44.55
Switzerland,CHE,2020-07-04,44.55
Switzerland,CHE,2020-07-05,44.55
Switzerland,CHE,2020-07-06,46.47
Switzerland,CHE,2020-07-07,46.47
Switzerland,CHE,2020-07-08,46.47
Switzerland,CHE,2020-07-09,46.47
Switzerland,CHE,2020-07-10,46.47
Switzerland,CHE,2020-07-11,46.47
Switzerland,CHE,2020-07-12,46.47
Switzerland,CHE,2020-07-13,46.47
Switzerland,CHE,2020-07-14,46.47
Switzerland,CHE,2020-07-15,46.47
Switzerland,CHE,2020-07-16,46.47
Switzerland,CHE,2020-07-17,46.47
Switzerland,CHE,2020-07-18,46.47
Switzerland,CHE,2020-07-19,46.47
Switzerland,CHE,2020-07-20,46.47
Switzerland,CHE,2020-07-21,46.47
Switzerland,CHE,2020-07-22,46.47
Switzerland,CHE,2020-07-23,46.47
Switzerland,CHE,2020-07-24,46.47
Switzerland,CHE,2020-07-25,46.47
Switzerland,CHE,2020-07-26,46.47
Switzerland,CHE,2020-07-27,46.47
Switzerland,CHE,2020-07-28,46.47
Switzerland,CHE,2020-07-29,46.47
Switzerland,CHE,2020-07-30,46.47
Switzerland,CHE,2020-07-31,49.04
Switzerland,CHE,2020-08-01,49.04
Switzerland,CHE,2020-08-02,49.04
Switzerland,CHE,2020-08-03,49.04
Switzerland,CHE,2020-08-04,49.04
Switzerland,CHE,2020-08-05,49.04
Switzerland,CHE,2020-08-06,49.04
Switzerland,CHE,2020-08-07,49.04
Switzerland,CHE,2020-08-08,49.04
Switzerland,CHE,2020-08-09,49.04
Switzerland,CHE,2020-08-10,49.04
Switzerland,CHE,2020-08-11,49.04
Switzerland,CHE,2020-08-12,49.04
Switzerland,CHE,2020-08-13,49.04
Switzerland,CHE,2020-08-14,49.04
Switzerland,CHE,2020-08-15,49.04
Switzerland,CHE,2020-08-16,49.04
Switzerland,CHE,2020-08-17,49.04
Switzerland,CHE,2020-08-18,49.04
Switzerland,CHE,2020-08-19,49.04
Switzerland,CHE,2020-08-20,49.04
Switzerland,CHE,2020-08-21,49.04
Switzerland,CHE,2020-08-22,49.04
Switzerland,CHE,2020-08-23,49.04
Switzerland,CHE,2020-08-24,49.04
Switzerland,CHE,2020-08-25,49.04
Switzerland,CHE,2020-08-26,49.04
Switzerland,CHE,2020-08-27,49.04
Switzerland,CHE,2020-08-28,49.04
Switzerland,CHE,2020-08-29,49.04
Switzerland,CHE,2020-08-30,49.04
Switzerland,CHE,2020-08-31,49.04
Switzerland,CHE,2020-09-01,49.04
Switzerland,CHE,2020-09-02,49.04
Switzerland,CHE,2020-09-03,49.04
Switzerland,CHE,2020-09-04,49.04
Switzerland,CHE,2020-09-05,49.04
Switzerland,CHE,2020-09-06,49.04
Switzerland,CHE,2020-09-07,49.04
Switzerland,CHE,2020-09-08,49.04
Switzerland,CHE,2020-09-09,49.04
Switzerland,CHE,2020-09-10,49.04
Switzerland,CHE,2020-09-11,49.04
Switzerland,CHE,2020-09-12,49.04
Switzerland,CHE,2020-09-13,49.04
Switzerland,CHE,2020-09-14,49.04
Switzerland,CHE,2020-09-15,49.04
Switzerland,CHE,2020-09-16,49.04
Switzerland,CHE,2020-09-17,50
Switzerland,CHE,2020-09-18,47.44
Switzerland,CHE,2020-09-19,47.44
Switzerland,CHE,2020-09-20,47.44
Switzerland,CHE,2020-09-21,47.44
Switzerland,CHE,2020-09-22,47.44
Switzerland,CHE,2020-09-23,47.44
Switzerland,CHE,2020-09-24,47.44
Switzerland,CHE,2020-09-25,47.44
Switzerland,CHE,2020-09-26,47.44
Switzerland,CHE,2020-09-27,47.44
Switzerland,CHE,2020-09-28,47.44
Switzerland,CHE,2020-09-29,47.44
Switzerland,CHE,2020-09-30,47.44
Switzerland,CHE,2020-10-01,39.74
Switzerland,CHE,2020-10-02,39.74
Switzerland,CHE,2020-10-03,39.74
Switzerland,CHE,2020-10-04,39.74
Switzerland,CHE,2020-10-05,39.74
Switzerland,CHE,2020-10-06,39.74
Switzerland,CHE,2020-10-07,39.74
Switzerland,CHE,2020-10-08,39.74
Switzerland,CHE,2020-10-09,39.74
Switzerland,CHE,2020-10-10,37.82
Switzerland,CHE,2020-10-11,37.82
Switzerland,CHE,2020-10-12,37.82
Switzerland,CHE,2020-10-13,37.82
Switzerland,CHE,2020-10-14,37.82
Switzerland,CHE,2020-10-15,37.82
Switzerland,CHE,2020-10-16,37.82
Switzerland,CHE,2020-10-17,37.82
Switzerland,CHE,2020-10-18,37.82
Switzerland,CHE,2020-10-19,41.35
Switzerland,CHE,2020-10-20,43.27
Switzerland,CHE,2020-10-21,43.27
Switzerland,CHE,2020-10-22,43.27
Switzerland,CHE,2020-10-23,43.27
Switzerland,CHE,2020-10-24,43.27
Switzerland,CHE,2020-10-25,43.27
Switzerland,CHE,2020-10-26,43.27
Switzerland,CHE,2020-10-27,43.27
Switzerland,CHE,2020-10-28,43.27
Switzerland,CHE,2020-10-29,47.44
Switzerland,CHE,2020-10-30,47.44
Switzerland,CHE,2020-10-31,47.44
Switzerland,CHE,2020-11-01,47.44
Switzerland,CHE,2020-11-02,59.62
Switzerland,CHE,2020-11-03,59.62
Switzerland,CHE,2020-11-04,59.62
Switzerland,CHE,2020-11-05,59.62
Switzerland,CHE,2020-11-06,59.62
Switzerland,CHE,2020-11-07,59.62
Switzerland,CHE,2020-11-08,59.62
Switzerland,CHE,2020-11-09,59.62
Switzerland,CHE,2020-11-10,59.62
Switzerland,CHE,2020-11-11,59.62
Switzerland,CHE,2020-11-12,59.62
Switzerland,CHE,2020-11-13,59.62
Switzerland,CHE,2020-11-14,59.62
Switzerland,CHE,2020-11-15,59.62
Switzerland,CHE,2020-11-16,59.62
Switzerland,CHE,2020-11-17,59.62
Switzerland,CHE,2020-11-18,59.62
Switzerland,CHE,2020-11-19,59.62
Switzerland,CHE,2020-11-20,59.62
Switzerland,CHE,2020-11-21,58.33
Switzerland,CHE,2020-11-22,58.33
Switzerland,CHE,2020-11-23,58.33
Switzerland,CHE,2020-11-24,58.33
Switzerland,CHE,2020-11-25,58.33
Switzerland,CHE,2020-11-26,58.33
Switzerland,CHE,2020-11-27,58.33
Switzerland,CHE,2020-11-28,58.33
Switzerland,CHE,2020-11-29,58.33
Switzerland,CHE,2020-11-30,58.33
Switzerland,CHE,2020-12-01,58.33
Switzerland,CHE,2020-12-02,58.33
Switzerland,CHE,2020-12-03,58.33
Switzerland,CHE,2020-12-04,58.33
Switzerland,CHE,2020-12-05,58.33
Switzerland,CHE,2020-12-06,58.33
Switzerland,CHE,2020-12-07,58.33
Switzerland,CHE,2020-12-08,58.33
Switzerland,CHE,2020-12-09,58.33
Switzerland,CHE,2020-12-10,58.33
Switzerland,CHE,2020-12-11,58.33
Switzerland,CHE,2020-12-12,60.26
Switzerland,CHE,2020-12-13,60.26
Switzerland,CHE,2020-12-14,60.26
Switzerland,CHE,2020-12-15,60.26
Switzerland,CHE,2020-12-16,60.26
Switzerland,CHE,2020-12-17,60.26
Switzerland,CHE,2020-12-18,60.26
Switzerland,CHE,2020-12-19,60.26
Switzerland,CHE,2020-12-20,60.26
Switzerland,CHE,2020-12-21,60.26
Switzerland,CHE,2020-12-22,60.26
Switzerland,CHE,2020-12-23,61.79
Switzerland,CHE,2020-12-24,61.79
Switzerland,CHE,2020-12-25,61.79
Switzerland,CHE,2020-12-26,61.79
Switzerland,CHE,2020-12-27,61.79
Switzerland,CHE,2020-12-28,61.79
Switzerland,CHE,2020-12-29,61.79
Switzerland,CHE,2020-12-30,61.79
Switzerland,CHE,2020-12-31,61.79
Switzerland,CHE,2021-01-01,61.79
Switzerland,CHE,2021-01-02,61.79
Switzerland,CHE,2021-01-03,61.79
Switzerland,CHE,2021-01-04,63.33
Switzerland,CHE,2021-01-05,63.33
Switzerland,CHE,2021-01-06,63.33
Switzerland,CHE,2021-01-07,63.33
Switzerland,CHE,2021-01-08,63.33
Switzerland,CHE,2021-01-09,63.33
Switzerland,CHE,2021-01-10,63.33
Switzerland,CHE,2021-01-11,63.33
Switzerland,CHE,2021-01-12,63.33
Switzerland,CHE,2021-01-13,63.33
Switzerland,CHE,2021-01-14,63.33
Switzerland,CHE,2021-01-15,63.33
Switzerland,CHE,2021-01-16,63.33
Switzerland,CHE,2021-01-17,63.33
Switzerland,CHE,2021-01-18,63.33
Switzerland,CHE,2021-01-19,63.33
Switzerland,CHE,2021-01-20,63.33
Switzerland,CHE,2021-01-21,63.33
Switzerland,CHE,2021-01-22,63.33
Switzerland,CHE,2021-01-23,63.33
Switzerland,CHE,2021-01-24,63.33
Switzerland,CHE,2021-01-25,63.33
Switzerland,CHE,2021-01-26,63.33
Switzerland,CHE,2021-01-27,63.33
Switzerland,CHE,2021-01-28,63.33
Switzerland,CHE,2021-01-29,63.33
Switzerland,CHE,2021-01-30,63.33
Switzerland,CHE,2021-01-31,63.33
Switzerland,CHE,2021-02-01,63.33
Switzerland,CHE,2021-02-02,63.33
Switzerland,CHE,2021-02-03,63.33
Switzerland,CHE,2021-02-04,63.33
Switzerland,CHE,2021-02-05,63.33
Syria,SYR,2020-01-01,0
Syria,SYR,2020-01-02,0
Syria,SYR,2020-01-03,0
Syria,SYR,2020-01-04,0
Syria,SYR,2020-01-05,0
Syria,SYR,2020-01-06,0
Syria,SYR,2020-01-07,0
Syria,SYR,2020-01-08,0
Syria,SYR,2020-01-09,0
Syria,SYR,2020-01-10,0
Syria,SYR,2020-01-11,0
Syria,SYR,2020-01-12,0
Syria,SYR,2020-01-13,0
Syria,SYR,2020-01-14,0
Syria,SYR,2020-01-15,0
Syria,SYR,2020-01-16,0
Syria,SYR,2020-01-17,0
Syria,SYR,2020-01-18,0
Syria,SYR,2020-01-19,0
Syria,SYR,2020-01-20,0
Syria,SYR,2020-01-21,0
Syria,SYR,2020-01-22,0
Syria,SYR,2020-01-23,0
Syria,SYR,2020-01-24,0
Syria,SYR,2020-01-25,0
Syria,SYR,2020-01-26,0
Syria,SYR,2020-01-27,0
Syria,SYR,2020-01-28,0
Syria,SYR,2020-01-29,0
Syria,SYR,2020-01-30,0
Syria,SYR,2020-01-31,0
Syria,SYR,2020-02-01,1.92
Syria,SYR,2020-02-02,1.92
Syria,SYR,2020-02-03,1.92
Syria,SYR,2020-02-04,1.92
Syria,SYR,2020-02-05,1.92
Syria,SYR,2020-02-06,1.92
Syria,SYR,2020-02-07,1.92
Syria,SYR,2020-02-08,1.92
Syria,SYR,2020-02-09,1.92
Syria,SYR,2020-02-10,1.92
Syria,SYR,2020-02-11,1.92
Syria,SYR,2020-02-12,1.92
Syria,SYR,2020-02-13,1.92
Syria,SYR,2020-02-14,1.92
Syria,SYR,2020-02-15,1.92
Syria,SYR,2020-02-16,1.92
Syria,SYR,2020-02-17,1.92
Syria,SYR,2020-02-18,1.92
Syria,SYR,2020-02-19,1.92
Syria,SYR,2020-02-20,1.92
Syria,SYR,2020-02-21,1.92
Syria,SYR,2020-02-22,1.92
Syria,SYR,2020-02-23,1.92
Syria,SYR,2020-02-24,1.92
Syria,SYR,2020-02-25,1.92
Syria,SYR,2020-02-26,1.92
Syria,SYR,2020-02-27,1.92
Syria,SYR,2020-02-28,1.92
Syria,SYR,2020-02-29,1.92
Syria,SYR,2020-03-01,1.92
Syria,SYR,2020-03-02,1.92
Syria,SYR,2020-03-03,1.92
Syria,SYR,2020-03-04,1.92
Syria,SYR,2020-03-05,1.92
Syria,SYR,2020-03-06,1.92
Syria,SYR,2020-03-07,1.92
Syria,SYR,2020-03-08,9.62
Syria,SYR,2020-03-09,9.62
Syria,SYR,2020-03-10,13.46
Syria,SYR,2020-03-11,13.46
Syria,SYR,2020-03-12,16.03
Syria,SYR,2020-03-13,21.15
Syria,SYR,2020-03-14,28.85
Syria,SYR,2020-03-15,28.85
Syria,SYR,2020-03-16,42.31
Syria,SYR,2020-03-17,42.31
Syria,SYR,2020-03-18,42.31
Syria,SYR,2020-03-19,42.31
Syria,SYR,2020-03-20,42.31
Syria,SYR,2020-03-21,42.31
Syria,SYR,2020-03-22,42.31
Syria,SYR,2020-03-23,50
Syria,SYR,2020-03-24,50
Syria,SYR,2020-03-25,58.33
Syria,SYR,2020-03-26,58.33
Syria,SYR,2020-03-27,58.33
Syria,SYR,2020-03-28,58.33
Syria,SYR,2020-03-29,58.33
Syria,SYR,2020-03-30,58.33
Syria,SYR,2020-03-31,58.33
Syria,SYR,2020-04-01,60.26
Syria,SYR,2020-04-02,62.82
Syria,SYR,2020-04-03,62.82
Syria,SYR,2020-04-04,62.82
Syria,SYR,2020-04-05,62.82
Syria,SYR,2020-04-06,62.82
Syria,SYR,2020-04-07,62.82
Syria,SYR,2020-04-08,62.82
Syria,SYR,2020-04-09,62.82
Syria,SYR,2020-04-10,62.82
Syria,SYR,2020-04-11,62.82
Syria,SYR,2020-04-12,62.82
Syria,SYR,2020-04-13,62.82
Syria,SYR,2020-04-14,62.82
Syria,SYR,2020-04-15,62.82
Syria,SYR,2020-04-16,62.82
Syria,SYR,2020-04-17,62.82
Syria,SYR,2020-04-18,62.82
Syria,SYR,2020-04-19,62.82
Syria,SYR,2020-04-20,55.13
Syria,SYR,2020-04-21,55.13
Syria,SYR,2020-04-22,62.82
Syria,SYR,2020-04-23,62.82
Syria,SYR,2020-04-24,62.82
Syria,SYR,2020-04-25,62.82
Syria,SYR,2020-04-26,62.82
Syria,SYR,2020-04-27,62.82
Syria,SYR,2020-04-28,62.82
Syria,SYR,2020-04-29,62.82
Syria,SYR,2020-04-30,62.82
Syria,SYR,2020-05-01,62.82
Syria,SYR,2020-05-02,62.82
Syria,SYR,2020-05-03,62.82
Syria,SYR,2020-05-04,62.82
Syria,SYR,2020-05-05,62.82
Syria,SYR,2020-05-06,62.82
Syria,SYR,2020-05-07,62.82
Syria,SYR,2020-05-08,62.82
Syria,SYR,2020-05-09,62.82
Syria,SYR,2020-05-10,62.82
Syria,SYR,2020-05-11,62.82
Syria,SYR,2020-05-12,62.82
Syria,SYR,2020-05-13,62.82
Syria,SYR,2020-05-14,62.82
Syria,SYR,2020-05-15,62.82
Syria,SYR,2020-05-16,62.82
Syria,SYR,2020-05-17,62.82
Syria,SYR,2020-05-18,62.82
Syria,SYR,2020-05-19,62.82
Syria,SYR,2020-05-20,62.82
Syria,SYR,2020-05-21,62.82
Syria,SYR,2020-05-22,62.82
Syria,SYR,2020-05-23,62.82
Syria,SYR,2020-05-24,62.82
Syria,SYR,2020-05-25,62.82
Syria,SYR,2020-05-26,50.64
Syria,SYR,2020-05-27,50.64
Syria,SYR,2020-05-28,50.64
Syria,SYR,2020-05-29,50.64
Syria,SYR,2020-05-30,50.64
Syria,SYR,2020-05-31,50.64
Syria,SYR,2020-06-01,50.64
Syria,SYR,2020-06-02,50.64
Syria,SYR,2020-06-03,50.64
Syria,SYR,2020-06-04,50.64
Syria,SYR,2020-06-05,50.64
Syria,SYR,2020-06-06,50.64
Syria,SYR,2020-06-07,50.64
Syria,SYR,2020-06-08,50.64
Syria,SYR,2020-06-09,50.64
Syria,SYR,2020-06-10,50.64
Syria,SYR,2020-06-11,50.64
Syria,SYR,2020-06-12,50.64
Syria,SYR,2020-06-13,50.64
Syria,SYR,2020-06-14,50.64
Syria,SYR,2020-06-15,50.64
Syria,SYR,2020-06-16,50.64
Syria,SYR,2020-06-17,50.64
Syria,SYR,2020-06-18,50.64
Syria,SYR,2020-06-19,50.64
Syria,SYR,2020-06-20,50.64
Syria,SYR,2020-06-21,50.64
Syria,SYR,2020-06-22,50.64
Syria,SYR,2020-06-23,50.64
Syria,SYR,2020-06-24,50.64
Syria,SYR,2020-06-25,50.64
Syria,SYR,2020-06-26,50.64
Syria,SYR,2020-06-27,50.64
Syria,SYR,2020-06-28,50.64
Syria,SYR,2020-06-29,50.64
Syria,SYR,2020-06-30,50.64
Syria,SYR,2020-07-01,50.64
Syria,SYR,2020-07-02,50.64
Syria,SYR,2020-07-03,50.64
Syria,SYR,2020-07-04,50.64
Syria,SYR,2020-07-05,50.64
Syria,SYR,2020-07-06,50.64
Syria,SYR,2020-07-07,50.64
Syria,SYR,2020-07-08,50.64
Syria,SYR,2020-07-09,50.64
Syria,SYR,2020-07-10,50.64
Syria,SYR,2020-07-11,50.64
Syria,SYR,2020-07-12,50.64
Syria,SYR,2020-07-13,50.64
Syria,SYR,2020-07-14,50.64
Syria,SYR,2020-07-15,50.64
Syria,SYR,2020-07-16,50.64
Syria,SYR,2020-07-17,50.64
Syria,SYR,2020-07-18,50.64
Syria,SYR,2020-07-19,50.64
Syria,SYR,2020-07-20,50.64
Syria,SYR,2020-07-21,50.64
Syria,SYR,2020-07-22,50.64
Syria,SYR,2020-07-23,50.64
Syria,SYR,2020-07-24,50.64
Syria,SYR,2020-07-25,50.64
Syria,SYR,2020-07-26,50.64
Syria,SYR,2020-07-27,50.64
Syria,SYR,2020-07-28,50.64
Syria,SYR,2020-07-29,50.64
Syria,SYR,2020-07-30,50.64
Syria,SYR,2020-07-31,50.64
Syria,SYR,2020-08-01,50.64
Syria,SYR,2020-08-02,50.64
Syria,SYR,2020-08-03,48.08
Syria,SYR,2020-08-04,48.08
Syria,SYR,2020-08-05,48.08
Syria,SYR,2020-08-06,48.08
Syria,SYR,2020-08-07,48.08
Syria,SYR,2020-08-08,48.08
Syria,SYR,2020-08-09,48.08
Syria,SYR,2020-08-10,48.08
Syria,SYR,2020-08-11,45.51
Syria,SYR,2020-08-12,45.51
Syria,SYR,2020-08-13,45.51
Syria,SYR,2020-08-14,45.51
Syria,SYR,2020-08-15,45.51
Syria,SYR,2020-08-16,45.51
Syria,SYR,2020-08-17,45.51
Syria,SYR,2020-08-18,45.51
Syria,SYR,2020-08-19,45.51
Syria,SYR,2020-08-20,45.51
Syria,SYR,2020-08-21,45.51
Syria,SYR,2020-08-22,45.51
Syria,SYR,2020-08-23,45.51
Syria,SYR,2020-08-24,45.51
Syria,SYR,2020-08-25,45.51
Syria,SYR,2020-08-26,45.51
Syria,SYR,2020-08-27,45.51
Syria,SYR,2020-08-28,45.51
Syria,SYR,2020-08-29,45.51
Syria,SYR,2020-08-30,41.67
Syria,SYR,2020-08-31,44.23
Syria,SYR,2020-09-01,39.42
Syria,SYR,2020-09-02,39.42
Syria,SYR,2020-09-03,39.42
Syria,SYR,2020-09-04,39.42
Syria,SYR,2020-09-05,39.42
Syria,SYR,2020-09-06,39.42
Syria,SYR,2020-09-07,39.42
Syria,SYR,2020-09-08,39.42
Syria,SYR,2020-09-09,39.42
Syria,SYR,2020-09-10,39.42
Syria,SYR,2020-09-11,39.42
Syria,SYR,2020-09-12,39.42
Syria,SYR,2020-09-13,35.58
Syria,SYR,2020-09-14,35.58
Syria,SYR,2020-09-15,35.58
Syria,SYR,2020-09-16,35.58
Syria,SYR,2020-09-17,35.58
Syria,SYR,2020-09-18,35.58
Syria,SYR,2020-09-19,35.58
Syria,SYR,2020-09-20,35.58
Syria,SYR,2020-09-21,35.58
Syria,SYR,2020-09-22,35.58
Syria,SYR,2020-09-23,35.58
Syria,SYR,2020-09-24,35.58
Syria,SYR,2020-09-25,35.58
Syria,SYR,2020-09-26,35.58
Syria,SYR,2020-09-27,35.58
Syria,SYR,2020-09-28,35.58
Syria,SYR,2020-09-29,35.58
Syria,SYR,2020-09-30,35.58
Syria,SYR,2020-10-01,35.58
Syria,SYR,2020-10-02,35.58
Syria,SYR,2020-10-03,35.58
Syria,SYR,2020-10-04,35.58
Syria,SYR,2020-10-05,35.58
Syria,SYR,2020-10-06,35.58
Syria,SYR,2020-10-07,35.58
Syria,SYR,2020-10-08,35.58
Syria,SYR,2020-10-09,35.58
Syria,SYR,2020-10-10,35.58
Syria,SYR,2020-10-11,35.58
Syria,SYR,2020-10-12,35.58
Syria,SYR,2020-10-13,35.58
Syria,SYR,2020-10-14,35.58
Syria,SYR,2020-10-15,35.58
Syria,SYR,2020-10-16,35.58
Syria,SYR,2020-10-17,35.58
Syria,SYR,2020-10-18,35.58
Syria,SYR,2020-10-19,35.58
Syria,SYR,2020-10-20,35.58
Syria,SYR,2020-10-21,35.58
Syria,SYR,2020-10-22,35.58
Syria,SYR,2020-10-23,35.58
Syria,SYR,2020-10-24,35.58
Syria,SYR,2020-10-25,35.58
Syria,SYR,2020-10-26,35.58
Syria,SYR,2020-10-27,35.58
Syria,SYR,2020-10-28,35.58
Syria,SYR,2020-10-29,32.69
Syria,SYR,2020-10-30,30.77
Syria,SYR,2020-10-31,30.77
Syria,SYR,2020-11-01,30.77
Syria,SYR,2020-11-02,30.77
Syria,SYR,2020-11-03,30.77
Syria,SYR,2020-11-04,30.77
Syria,SYR,2020-11-05,30.77
Syria,SYR,2020-11-06,30.77
Syria,SYR,2020-11-07,30.77
Syria,SYR,2020-11-08,30.77
Syria,SYR,2020-11-09,30.77
Syria,SYR,2020-11-10,41.99
Syria,SYR,2020-11-11,41.99
Syria,SYR,2020-11-12,41.99
Syria,SYR,2020-11-13,41.99
Syria,SYR,2020-11-14,41.99
Syria,SYR,2020-11-15,41.99
Syria,SYR,2020-11-16,41.99
Syria,SYR,2020-11-17,41.99
Syria,SYR,2020-11-18,41.99
Syria,SYR,2020-11-19,41.99
Syria,SYR,2020-11-20,41.99
Syria,SYR,2020-11-21,41.99
Syria,SYR,2020-11-22,41.99
Syria,SYR,2020-11-23,41.99
Syria,SYR,2020-11-24,41.99
Syria,SYR,2020-11-25,41.99
Syria,SYR,2020-11-26,41.99
Syria,SYR,2020-11-27,41.99
Syria,SYR,2020-11-28,41.99
Syria,SYR,2020-11-29,41.99
Syria,SYR,2020-11-30,41.99
Syria,SYR,2020-12-01,41.99
Syria,SYR,2020-12-02,41.99
Syria,SYR,2020-12-03,41.99
Syria,SYR,2020-12-04,41.99
Syria,SYR,2020-12-05,41.99
Syria,SYR,2020-12-06,41.99
Syria,SYR,2020-12-07,41.99
Syria,SYR,2020-12-08,41.99
Syria,SYR,2020-12-09,41.99
Syria,SYR,2020-12-10,41.99
Syria,SYR,2020-12-11,41.99
Syria,SYR,2020-12-12,41.99
Syria,SYR,2020-12-13,41.99
Syria,SYR,2020-12-14,43.91
Syria,SYR,2020-12-15,43.91
Syria,SYR,2020-12-16,43.91
Syria,SYR,2020-12-17,43.91
Syria,SYR,2020-12-18,43.91
Syria,SYR,2020-12-19,43.91
Syria,SYR,2020-12-20,43.91
Syria,SYR,2020-12-21,43.91
Syria,SYR,2020-12-22,47.76
Syria,SYR,2020-12-23,47.76
Syria,SYR,2020-12-24,47.76
Syria,SYR,2020-12-25,47.76
Syria,SYR,2020-12-26,47.76
Syria,SYR,2020-12-27,47.76
Syria,SYR,2020-12-28,47.76
Syria,SYR,2020-12-29,47.76
Syria,SYR,2020-12-30,47.76
Syria,SYR,2020-12-31,47.76
Syria,SYR,2021-01-01,47.76
Syria,SYR,2021-01-02,47.76
Syria,SYR,2021-01-03,47.76
Syria,SYR,2021-01-04,47.76
Syria,SYR,2021-01-05,47.76
Syria,SYR,2021-01-06,47.76
Syria,SYR,2021-01-07,47.76
Syria,SYR,2021-01-08,47.76
Syria,SYR,2021-01-09,47.76
Syria,SYR,2021-01-10,47.76
Syria,SYR,2021-01-11,47.76
Syria,SYR,2021-01-12,47.76
Syria,SYR,2021-01-13,47.76
Syria,SYR,2021-01-14,47.76
Syria,SYR,2021-01-15,47.76
Syria,SYR,2021-01-16,47.76
Syria,SYR,2021-01-17,47.76
Syria,SYR,2021-01-18,47.76
Syria,SYR,2021-01-19,47.76
Syria,SYR,2021-01-20,47.76
Syria,SYR,2021-01-21,47.76
Syria,SYR,2021-01-22,47.76
Syria,SYR,2021-01-23,45.19
Syria,SYR,2021-01-24,45.19
Syria,SYR,2021-01-25,45.19
Syria,SYR,2021-01-26,45.19
Syria,SYR,2021-01-27,45.19
Syria,SYR,2021-01-28,45.19
Syria,SYR,2021-01-29,45.19
Syria,SYR,2021-01-30,45.19
Syria,SYR,2021-01-31,45.19
Syria,SYR,2021-02-01,45.19
Taiwan,TWN,2020-01-01,1.92
Taiwan,TWN,2020-01-02,5.77
Taiwan,TWN,2020-01-03,5.77
Taiwan,TWN,2020-01-04,5.77
Taiwan,TWN,2020-01-05,5.77
Taiwan,TWN,2020-01-06,5.77
Taiwan,TWN,2020-01-07,5.77
Taiwan,TWN,2020-01-08,5.77
Taiwan,TWN,2020-01-09,5.77
Taiwan,TWN,2020-01-10,5.77
Taiwan,TWN,2020-01-11,5.77
Taiwan,TWN,2020-01-12,5.77
Taiwan,TWN,2020-01-13,5.77
Taiwan,TWN,2020-01-14,5.77
Taiwan,TWN,2020-01-15,5.77
Taiwan,TWN,2020-01-16,5.77
Taiwan,TWN,2020-01-17,5.77
Taiwan,TWN,2020-01-18,5.77
Taiwan,TWN,2020-01-19,5.77
Taiwan,TWN,2020-01-20,12.18
Taiwan,TWN,2020-01-21,19.87
Taiwan,TWN,2020-01-22,19.87
Taiwan,TWN,2020-01-23,23.72
Taiwan,TWN,2020-01-24,25.64
Taiwan,TWN,2020-01-25,25.64
Taiwan,TWN,2020-01-26,25.64
Taiwan,TWN,2020-01-27,25.64
Taiwan,TWN,2020-01-28,25.64
Taiwan,TWN,2020-01-29,25.64
Taiwan,TWN,2020-01-30,25.64
Taiwan,TWN,2020-01-31,25.64
Taiwan,TWN,2020-02-01,25.64
Taiwan,TWN,2020-02-02,33.33
Taiwan,TWN,2020-02-03,33.33
Taiwan,TWN,2020-02-04,33.33
Taiwan,TWN,2020-02-05,33.33
Taiwan,TWN,2020-02-06,33.33
Taiwan,TWN,2020-02-07,33.33
